"branch","contrast","pathway","pval","padj","log2err","ES","NES","size","leadingEdge_size","leadingEdge_genes"
"trimmed","ACLT_untreated_t7_vs_Control","HALLMARK_TGF_BETA_SIGNALING",0.428260869565217,0.497977755308392,0.0922597260527354,-0.293612914792727,-1.01535814254525,50,17,"LTBP2;ARID4B;SPTBN1;SMAD7;BMPR1A;SKIL;TGFBR1;SKI;ACVR1;CDK9;UBE2D3;NCOR2;SMAD6;XIAP;BMP2;SMURF2;PPM1A"
"trimmed","ACLT_untreated_t7_vs_Control","HALLMARK_COAGULATION",0.462522851919561,0.525594149908592,0.0785029047348687,0.256736142396722,0.976384867471442,96,18,"HTRA1;BMP1;MMP1;DPP4;MMP14;MMP9;PLAU;MMP2;MMP15;RABIF;MMP3;PREP;PECAM1;ADAM9;SPARC;SERPINE1;KLF7;VWF"
"trimmed","ACLT_untreated_t7_vs_Control","HALLMARK_NOTCH_SIGNALING",0.586638830897704,0.651820923219671,0.0730744399126987,-0.291750196310714,-0.917384035801944,32,8,"WNT5A;FZD7;SKP1;TCF7L2;JAG1;LFNG;ST3GAL6;CCND1"
"trimmed","ACLT_untreated_t7_vs_Control","HALLMARK_WNT_BETA_CATENIN_SIGNALING",0.619318181818182,0.673171936758893,0.0655321029282414,0.285579335655593,0.896242597788712,36,14,"TCF7;LEF1;ADAM17;KAT2A;DLL1;MYC;TP53;PSEN2;NOTCH4;HDAC2;HEY1;JAG2;SKP2;FZD1"
"trimmed","ACLT_untreated_t7_vs_Control","HALLMARK_P53_PATHWAY",0.720588235294118,0.766583229036295,0.0568864160475701,0.219386021863767,0.898247985700487,165,39,"SLC35D1;CSRNP2;DRAM1;ATF3;HMOX1;PCNA;STEAP3;BAX;VWA5A;CCNK;SP1;TAP1;RRP8;NUDT15;VDR;SERTAD3;IER3;AEN;TRAF4;SEC61A1;ZMAT3;BAK1;PLK3;GADD45A;HDAC3;EI24;DNTTIP2;RRAD;UPP1;SDC1;SPHK1;TP53;RGS16;F2R;RNF19B;NOL8;IFI30;WWP1;MAPKAPK3"
"trimmed","ACLT_untreated_t7_vs_Control","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY",0.739035087719298,0.769828216374269,0.0640703750499722,-0.252050852598981,-0.831699208333485,41,4,"MGST1;CAT;GPX3;PRNP"
"trimmed","ACLT_untreated_t7_vs_Control","HALLMARK_HEDGEHOG_SIGNALING",0.911157024793388,0.911157024793388,0.0514264916187015,-0.233216838197378,-0.700817001587551,26,4,"VEGFA;TLE1;UNC5C;CNTFR"
"trimmed","ACLT_untreated_t7_vs_Control","HALLMARK_INTERFERON_ALPHA_RESPONSE",0.905555555555556,0.911157024793388,0.0466948041282054,0.212981098292508,0.777755631197938,77,32,"IL4R;TAP1;STAT2;TRIM21;PSME2;CD74;BST2;MOV10;PARP12;IFI30;DDX60;TRIM25;IL7;PARP9;HERC6;PSMB9;PSMB8;SP110;UBA7;IRF1;WARS1;MX1;TRIM26;UBE2L6;PSME1;PNPT1;IFI44;ADAR;PARP14;LAP3;CMPK2;EPSTI1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_E2F_TARGETS",1.8497287814213e-39,9.24864390710651e-38,1.63441895776255,0.74469690301756,3.04050728413698,182,104,"KIF4A;TOP2A;EZH2;CDCA8;KIF22;CCNB2;MYBL2;KIF2C;CIT;DLGAP5;MELK;RACGAP1;MCM4;BUB1B;TK1;SPC24;ASF1B;POLE;CDC20;PLK4;CENPE;CTPS1;MCM2;LMNB1;PLK1;CDCA3;KIF18B;SPAG5;NCAPD2;BIRC5;ESPL1;STMN1;DIAPH3;MCM6;DNMT1;CDK1;SMC4;HMMR;GINS1;E2F8;DDX39A;MCM3;TCF19;TIMELESS;H2AZ1;AURKB;RAD51AP1;UBE2S;TUBB;CKS2;CBX5;NOP56;ATAD2;BRCA1;PRPS1;NOLC1;DUT;UBE2T;CNOT9;MAD2L1;DCLRE1B;HMGB2;LYAR;PSMC3IP;LIG1;MCM7;GSPT1;PCNA;SLBP;SMC1A;CDC25B;NASP;POLA2;SSRP1;RPA1;CENPM;PRKDC;POLD3;MTHFD2;ZW10;MMS22L;SYNCRIP;CHEK1;DCTPP1;ILF3;PRIM2;BRCA2;EIF2S1;CDK4;CHEK2;IPO7;TRIP13;XRCC6;SUV39H1;HELLS;MCM5;PAN2;DONSON;MYC;CDC25A;SPC25;JPT1;PMS2;NUP153"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_G2M_CHECKPOINT",6.2722637284337e-38,1.56806593210842e-36,1.60243114923556,0.737620531600885,3.02156102902316,184,102,"CENPF;TPX2;KIF4A;KIF23;TOP2A;EZH2;KIF15;KIF11;UBE2C;KIF22;CCNB2;MYBL2;NDC80;KIF2C;BUB1;RACGAP1;TTK;POLE;PRC1;CDC20;CCNF;CENPA;PLK4;NEK2;CENPE;MCM2;POLQ;LMNB1;PLK1;NUSAP1;EXO1;CCNA2;BIRC5;ESPL1;CDC6;STMN1;MCM6;E2F1;CDK1;CHAF1A;STIL;SMC4;ODF2;HMMR;PBK;TROAP;DDX39A;MCM3;E2F2;H2AZ1;TRAIP;KPNB1;AURKB;UBE2S;RAD54L;CKS2;NOLC1;SMARCC1;MAD2L1;RBL1;G3BP1;PRMT5;CDC7;LIG3;HIF1A;GSPT1;NSD2;HSPA8;SMC1A;INCENP;CDC25B;NASP;POLA2;DKC1;CDC45;ODC1;FBXO5;UCK2;MAPK14;NUP50;SQLE;FOXN3;E2F3;NCL;DBF4;SLC7A5;HIRA;SYNCRIP;CHEK1;RASAL2;ILF3;UPF1;PRIM2;KIF20B;E2F4;BRCA2;BCL3;SFPQ;CDK4;NUP98;SMC2;SLC38A1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_MITOTIC_SPINDLE",1.96899880912761e-18,3.28166468187935e-17,1.10533657731401,0.606991025573762,2.48645522903213,184,67,"CENPF;ANLN;TPX2;KIF4A;KIF23;TOP2A;KIF15;KIF11;KIF22;CCNB2;NDC80;KIF2C;BUB1;DLGAP5;RACGAP1;TTK;PRC1;PIF1;NEK2;CENPE;LMNB1;PLK1;NUSAP1;BIRC5;ESPL1;CDK1;SMC4;KNTC1;CEP192;FSCN1;CKAP5;NET1;FARP1;SHROOM2;SMC1A;INCENP;KIF1B;ECT2;SEPTIN9;FBXO5;LRPPRC;RANBP9;NIN;TAOK2;STK38L;MYO1E;MARK4;ARHGAP27;CTTN;CDK5RAP2;ABR;ARHGEF12;RASAL2;FGD6;MYO9B;KIF20B;RAB3GAP1;MAPRE1;PLEKHG2;BRCA2;MYH9;KLC1;CEP250;PALLD;ARHGEF7;PKD2;ALS2"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_MYC_TARGETS_V1",1.92348798135044e-16,2.40435997668804e-15,1.04762648849882,0.598684446932283,2.43341438374199,176,87,"MCM4;CDC20;TYMS;CTPS1;MCM2;CCNA2;MCM6;CDK2;PPM1G;H2AZ1;NCBP1;RRM1;KPNB1;DDX18;SF3B3;CCT3;NOP56;EIF4A1;NOLC1;TCP1;DUT;SMARCC1;MAD2L1;G3BP1;EIF3B;PSMD1;SRM;FBL;EPRS1;APEX1;MCM7;GSPT1;PCNA;EIF4G2;STARD7;ETF1;IMPDH2;RSL1D1;CDC45;CCT7;ODC1;DHX15;IARS1;GNL3;HDGF;HSP90AB1;CSTF2;SYNCRIP;DDX21;LDHA;ILF2;PSMD8;XPOT;EIF2S1;CDK4;CCT5;XRCC6;PSMC4;RNPS1;SNRPD1;MCM5;MYC;PSMD7;PABPC4;SRPK1;HNRNPU;U2AF1;TRIM28;NPM1;RRP9;TUFM;CAD;HDAC2;RFC4;HNRNPD;HNRNPA2B1;PHB2;AIMP2;COX5A;PSMD3;HSPD1;PSMA4;RANBP1;PSMD14;SF3A1;C1QBP;PSMA7"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_ADIPOGENESIS",2.07130671102049e-09,2.04439297175462e-08,0.774939030136436,-0.479208848944461,-2.06838737001921,175,65,"CD302;RETSAT;MTARC2;LIPE;GBE1;ADIG;CYP4B1;ITIH5;CAT;LTC4S;LPL;GPX3;ADIPOR2;TST;NKIRAS1;STOM;ACAA2;CIDEA;ADIPOQ;SPARCL1;FABP4;LEP;BCKDHA;DHRS7;APOE;ECH1;RNF11;SLC25A10;CCNG2;ACADL;PPARG;PTGER3;HADH;CD151;ABCA1;SNCG;SORBS1;HIBCH;ARL4A;MGLL;EPHX2;NABP1;DECR1;ELOVL6;COX8A;GHITM;SOD1;C3;CRAT;HSPB8;DHRS7B;TALDO1;SDHB;CAVIN2;SSPN;ELMOD3;NDUFA5;OMD;ATL2;APLP2;FAH;ECHS1;SLC27A1;DBT;REEP5"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_MYC_TARGETS_V2",2.45327156610555e-09,2.04439297175462e-08,0.774939030136436,0.689589534748809,2.31947222019232,53,31,"MCM4;PLK4;PLK1;DDX18;WDR43;NOP56;NOLC1;PPRC1;HK2;SRM;NOP2;WDR74;GNL3;UTP20;PPAN;DCTPP1;IPO4;FARSA;CDK4;MRTO4;MPHOSPH10;MCM5;MYC;NPM1;RRP9;BYSL;LAS1L;AIMP2;HSPD1;NDUFAF4;MAP3K6"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_MTORC1_SIGNALING",6.66021036697621e-09,4.75729311926872e-08,0.761460801445585,0.484229079183791,1.98013345311634,183,86,"BUB1;MCM4;CCNF;MCM2;PLK1;DDX39A;ABCF2;YKT6;ARPC5L;RPN1;HSPA4;HMGCR;HK2;NFIL3;SERPINH1;PSME3;HSPA5;EPRS1;CALR;TXNRD1;SRD5A1;HSP90B1;PRDX1;PPA1;ETF1;EDEM1;STIP1;BHLHE40;M6PR;HMBS;ATP2A2;RPA1;CTSC;SLC6A6;USO1;LDLR;GCLC;HMGCS1;MTHFD2;NIBAN1;SQLE;TPI1;SLC7A5;INSIG1;PLOD2;FADS1;SHMT2;SLA;LDHA;GSR;ACTR3;EEF1E1;GSK3B;PSMC4;ASNS;GPI;PNP;CDC25A;ENO1;RDH11;RRP9;PITPNB;EBP;PSMD13;CACYBP;MAP2K3;DHCR7;FADS2;SYTL2;IFI30;TOMM40;HSPD1;CDKN1A;PSMA4;PDAP1;PSMD12;VLDLR;PSMD14;GAPDH;PSMG1;STARD4;TRIB3;HSPA9;SKAP2;SSR1;NMT1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_UNFOLDED_PROTEIN_RESPONSE",2.74629271475643e-08,1.71643294672277e-07,0.73376198835648,0.560776171212238,2.11777887933926,103,50,"ALDH18A1;SRPRA;NOP56;EIF4A1;STC2;NOLC1;ATF3;HYOU1;CEBPB;EIF4G1;HSPA5;WIPI1;TARS1;CALR;SEC31A;PDIA5;SRPRB;HSP90B1;EIF2AK3;EDEM1;DKC1;SHC1;PREB;IARS1;KDELR3;MTHFD2;MTREX;SLC7A5;WFS1;BAG3;GOSR2;XPOT;EIF2S1;EXOSC2;SLC30A5;DNAJC3;KHSRP;ASNS;NFYA;PDIA6;NPM1;RRP9;NOP14;EIF4A3;GEMIN4;TATDN2;YIF1A;CCL2;ATF4;ARFGAP1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",0.000202218361167522,0.00112343533981957,0.518848077743792,0.403157298788792,1.63292801110191,173,57,"FBN2;SPP1;TNC;IL6;ADAM12;COPA;HTRA1;IGFBP4;P3H1;BMP1;ANPEP;GPX7;COL6A3;COL1A1;SNAI2;MMP1;SERPINH1;MMP14;MCM7;CTHRC1;MMP2;COL16A1;COL5A1;COL4A2;ITGA5;CALU;CDH11;SPOCK1;LOXL2;COL5A2;FAP;MMP3;TNFRSF12A;GJA1;THBS2;PLOD2;PLOD3;COL1A2;ITGB1;TGFBI;COL3A1;CRLF1;INHBA;POSTN;PPIB;COL5A3;SPARC;SERPINE1;TPM1;GADD45A;BGN;PRRX1;VCAN;GADD45B;AMCF-II;SDC1;CALD1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_BILE_ACID_METABOLISM",0.000454426189846729,0.00227213094923365,0.49849310876659,-0.457490132902624,-1.71484149742649,75,30,"ABCA6;RETSAT;ALDH1A1;LIPE;HACL1;PEX11A;TFCP2L1;CAT;ABCD2;RXRG;GSTK1;CH25H;ISOC1;NEDD4;HSD3B7;PEX11G;ABCA1;EPHX2;PXMP2;NR3C2;RBP1;CYP8B1;SOD1;PEX16;PEX7;CYP39A1;HSD17B4;MLYCD;SLC29A1;PECR"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_INTERFERON_GAMMA_RESPONSE",0.000529039937741516,0.00240472698973416,0.477270815362862,0.400162842968644,1.59602780031912,154,63,"IL6;IL4R;CASP7;SOCS3;PTPN1;AUTS2;ITGB7;SELP;HIF1A;NFKB1;STAT3;TNFAIP6;SLAMF7;TAP1;STAT1;CIITA;NUP93;STAT2;MTHFD2;CASP3;ICAM1;JAK2;TRIM21;NCOA3;CMKLR1;ST8SIA4;PTPN2;PSME2;IL2RB;RIPK1;CD74;ZNFX1;UPP1;PNP;BST2;SLA-DMA;PARP12;PDE4B;CSF2RB;PIM1;IFI30;MYD88;DDX60;CDKN1A;TRIM25;CCL2;IL7;BPGM;OAS2;CD40;MARCHF1;HERC6;BANK1;SP110;PSMB8;PSMB9;FCGR1A;IRF1;WARS1;TRIM26;NLRC5;MX1;UBE2L6"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_IL6_JAK_STAT3_SIGNALING",0.000723061166884388,0.00301275486201828,0.477270815362862,0.49398238668282,1.74205184717466,68,31,"IL6;IL4R;SOCS3;PTPN1;OSMR;HMOX1;MAP3K8;STAT3;ITGA4;IL1R1;TNFRSF1A;STAT1;IL13RA1;STAT2;TNFRSF12A;IFNAR1;CSF3R;CBL;BAK1;PTPN2;IL10RB;PTPN11;CCR1;TNFRSF21;IL1R2;TLR2;CSF2RB;PIM1;MYD88;ACVR1B;IL7"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_PI3K_AKT_MTOR_SIGNALING",0.000816560633614262,0.00314061782159332,0.477270815362862,0.452122435286079,1.68203697413679,89,26,"E2F1;CDK1;CDK2;PRKCB;CLTC;CALR;HSP90B1;PRKAR2A;TNFRSF1A;RALB;STAT2;PPP2R1B;SLA;ACTR3;LCK;GSK3B;CDK4;AP2M1;MAPKAP1;CSNK2B;RIPK1;PFN1;PTPN11;CFL1;MAP2K3;SMAD2"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_SPERMATOGENESIS",0.00198621084546961,0.00709361016239148,0.431707695803346,0.474043385618382,1.65590154967638,65,17,"EZH2;CCNB2;KIF2C;BUB1;TTK;NCAPH;NEK2;CDK1;IL13RA2;TOPBP1;CHFR;IDE;PRKAR2A;MTOR;MAST2;CSNK2A2;DBF4"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_XENOBIOTIC_METABOLISM",0.00353176446160765,0.0117725482053588,0.431707695803346,-0.34312988228301,-1.45425271968507,148,38,"NDRG2;ESR1;PC;RETSAT;FBP1;GABARAPL1;HACL1;MPP2;PINK1;CAT;ADH1C;CYB5A;ABCD2;PTGR1;DDAH2;FBLN1;TGFB2;FMO1;DHRS7;APOE;ECH1;PROS1;PTGDS;RBP4;MCCC2;ACOX2;ATOH8;PDK4;CSAD;PTGES3;NQO1;ELOVL5;JUP;PTS;CDO1;ARPP19;BCAT1;MAN1A1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_FATTY_ACID_METABOLISM",0.00415152764141087,0.0122103754159143,0.407017918923954,-0.357966916258989,-1.47992008384307,129,47,"AUH;RETSAT;HPGD;INMT;ALDH1A1;GABARAPL1;ADH1C;LTC4S;ADIPOR2;ACAA2;FMO1;ACAA1;CIDEA;GPD1;BCKDHB;FASN;ECH1;ALAD;ACADL;HADH;GLUL;HIBCH;MGLL;DECR1;MDH1;PCBD1;CBR3;D2HGDH;GRHPR;CRAT;ELOVL5;PTS;PDHB;ACOT8;SERINC1;NTHL1;SDHD;EPHX1;HSD17B4;ECHS1;ADSL;MLYCD;SUCLA2;ENO2;CRYZ;ACO2;IDH3G"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_MYOGENESIS",0.00397124547273847,0.0122103754159143,0.407017918923954,-0.339612508213764,-1.44468386359442,157,43,"SGCA;GSN;PC;CFD;APOD;FOXO4;AKT2;GPX3;PRNP;PPP1R3C;FXYD7;KLF5;LPIN1;DMD;FHL1;FGF2;CTF1;MEF2A;ERBB3;MYBPH;VIPR1;AGL;SORBS1;SCD;MAPRE3;PICK1;CHRNB1;GABARAPL2;ITGB5;BIN1;MRAS;CRAT;NQO1;HSPB8;PKIA;HBEGF;COX7A1;DTNA;SSPN;CRYAB;SGCD;ABLIM1;SH3BGR"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_ESTROGEN_RESPONSE_LATE",0.00462154375479913,0.0128376215411087,0.407017918923954,0.378032462544243,1.49938180821229,141,30,"TOP2A;KIF20A;CA12;CDC20;PLK4;PAPSS2;CDC6;STIL;IDH2;DLG5;ALDH3A2;RAB31;IGFBP4;FARP1;ABHD2;MYOF;CXCL14;GALE;SCARB1;MDK;GFUS;ASS1;LARGE1;SLC7A5;WFS1;RET;JAK2;PLXNB1;RBBP8;BTG3"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_ALLOGRAFT_REJECTION",0.00493166315850952,0.0129780609434461,0.407017918923954,0.364119764554927,1.44599419126406,149,41,"IL6;ETS1;IL27RA;IL4R;PRKCB;BRCA1;CCR2;MMP9;HIF1A;EIF3A;SLA-DOA;TAP2;TAP1;AARS1;STAT1;CD2;ICAM1;JAK2;EIF4G3;LCK;BCL3;INHBA;DYRK3;ST8SIA4;RARS1;IL2RB;CD74;GPR65;CCR1;SLA-DMA;NPM1;TIMP1;NOS2;LYN;F2R;HCLS1;CCL19;ELF4;TLR2;CD3E;PTPRC"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_DNA_REPAIR",0.0117296957424758,0.0293242393561894,0.380730400722792,0.357425374150034,1.41281892291015,134,37,"TYMS;RAD51;ZWINT;DUT;AAAS;FEN1;LIG1;PCNA;IMPDH2;POLA2;UMPS;POLA1;SSRP1;DCTN4;DGCR8;CLP1;POLD3;ERCC4;SF3A3;SEC61A1;POLR1C;MRPL40;NT5C;POLR2A;DDB1;SDCBP;PNP;RNMT;TP53;RALA;ELL;RFC4;SUPT5H;HCLS1;STX3;CSTF3;PDE4B"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_INFLAMMATORY_RESPONSE",0.0127916729028829,0.030456364054483,0.380730400722792,0.343075345635906,1.36234981105952,150,52,"IL6;IL4R;KCNJ2;MARCO;OSMR;SLC31A1;MMP14;APLNR;HIF1A;NFKB1;KIF1B;TNFAIP6;ITGA5;IL1R1;ATP2C1;IL7R;ATP2A2;PDPN;CHST2;LDLR;ICAM1;TNFSF15;IFNAR1;CSF3R;SLC1A2;LCK;INHBA;SLC11A2;DCBLD2;CMKLR1;SERPINE1;IL2RB;MYC;SHAS2;SLC7A1;FZD5;AMCF-II;SPHK1;BST2;TIMP1;NOD2;RGS16;LYN;AQP9;TLR2;PCDH7;PDE4B;CDKN1A;CD55;P2RY2;ACVR1B;CCL2"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_IL2_STAT5_SIGNALING",0.0134724828579379,0.0306192792225862,0.380730400722792,0.348802657155588,1.39946929041908,161,41,"CKAP4;SPP1;CDC6;BATF3;IL4R;AHCY;HK2;NFIL3;SELP;MAPKAPK2;NOP2;MAP3K8;ENPP1;IL1RL1;UMPS;BHLHE40;ODC1;UCK2;MYO1E;CDCP1;PLPP1;ADAM19;CASP3;BMPR2;LRRC8C;IGF1R;HUWE1;ETV4;NCOA3;LCLAT1;DCPS;IL2RB;MYC;GADD45B;NCS1;PNP;GPR65;TNFRSF21;IL1R2;NRP1;RGS16"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_ANGIOGENESIS",0.0268270887333465,0.0558897681944719,0.352487857583619,0.498073579433906,1.52131318266311,31,13,"SPP1;SLCO2A1;KCNJ8;COL5A2;COL3A1;PTK2;POSTN;VAV2;VCAN;AMCF-II;TNFRSF21;TIMP1;NRP1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_KRAS_SIGNALING_DN",0.0265322208963092,0.0558897681944719,0.352487857583619,-0.35773929264429,-1.35453691233658,78,28,"COQ8A;EFHD1;MAGIX;TFCP2L1;GAMT;TGFB2;SHOX2;CPEB3;FGGY;MFSD6;PDK2;P2RX6;THNSL2;THRB;SKIL;CNTFR;ZBTB16;NRIP2;IGFBP2;BTG2;CYP39A1;LFNG;MTHFR;EGF;HNF1A;SLC25A23;FGF16;TNNI3"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_TNFA_SIGNALING_VIA_NFKB",0.0307410532920489,0.0614821065840977,0.352487857583619,0.33240936734602,1.34233369760142,170,58,"B4GALT1;TNC;IL6;PANX1;RCAN1;SOCS3;DRAM1;ATF3;FOSL2;CEBPB;NFIL3;B4GALT5;PLAU;MAP3K8;NFKB1;DUSP5;TNFAIP6;BHLHE40;IL7R;TAP1;LDLR;FOSL1;ICAM1;IER3;BTG3;BCL3;INHBA;RELB;SERPINE1;GADD45A;NFKB2;MYC;GADD45B;TRIB1;AMCF-II;SPHK1;SGK1;CFLAR;REL;NR4A2;EFNA1;PMEPA1;RNF19B;MAP2K3;TLR2;PDE4B;SLC2A6;MCL1;CDKN1A;TGIF1;CCL2;NR4A3;NFKBIE;CLCF1;SMAD3;BCL6;YRDC;DENND5A"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_GLYCOLYSIS",0.0474109479642685,0.0884741252926031,0.321775918075361,0.330943199681996,1.32659320800267,156,39,"KIF20A;B4GALT1;CENPA;STMN1;CDK1;HMMR;COPB2;GMPPB;HDLBP;PRPS1;STC2;HK2;HSPA5;CHPF2;COL5A1;PKM;NASP;GALE;GYS1;B4GALT7;GFUS;MDH2;IL13RA1;CHST2;GCLC;SOX9;KDELR3;GFPT1;TPI1;PLOD2;IER3;PYGL;LDHA;TGFBI;SLC25A13;PSMC4;RARS1;P4HA2;CHST1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_PROTEIN_SECRETION",0.0477760276580057,0.0884741252926031,0.321775918075361,0.375264840491644,1.38352581359893,85,21,"COPB2;YKT6;SEC24D;GBF1;LMAN1;CLTC;SEC31A;KIF1B;ARCN1;M6PR;AP2B1;CTSC;RAB14;USO1;ARFGAP3;ZW10;AP1G1;GOSR2;COPB1;AP2M1;AP3B1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_CHOLESTEROL_HOMEOSTASIS",0.0622222222222222,0.111111111111111,0.271288554688953,-0.366353716416525,-1.35316860502865,67,21,"PNRC1;SEMA3B;MAL2;ALDOC;LPL;CPEB2;TM7SF2;ANTXR2;FASN;ECH1;CBS;PPARG;SCD;ALCAM;LGALS3;GNAI1;TP53INP1;JAG1;PMVK;CD9;ACSS2"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_APOPTOSIS",0.0784982935153584,0.130830489192264,0.208955027549354,0.319670619894235,1.2627760429221,138,49,"TOP2A;IL6;CDK2;CASP7;BRCA1;ATF3;HMGB2;LEF1;HMOX1;MMP2;CDC25B;BAX;ETF1;TAP1;SLC20A1;CD2;TNFRSF12A;CASP3;DNAJA1;IER3;AVPR1A;PAK1;BTG3;MADD;GSR;PTK2;DPYD;GADD45A;DNAJC3;BGN;CASP2;GADD45B;PSEN2;TIMP1;SATB1;CFLAR;BCL2L11;SPTAN1;EBP;LMNA;F2R;PDGFRB;DAP3;IGF2R;GPX1;PPP2R5B;MCL1;BID;CDKN1A"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_HEME_METABOLISM",0.0778588807785888,0.130830489192264,0.252961123069611,-0.282793716744621,-1.19562852922367,145,47,"SELENBP1;ALDH6A1;PC;SLC22A4;ALDH1L1;FN3K;CAT;KAT2B;BCAM;LAMP2;BNIP3L;ALAD;YPEL5;CCDC28A;MARCHF8;ACKR1;NR3C1;KLF3;GYPC;MARCHF2;DMTN;TFDP2;EZH1;FOXO3;FECH;C3;MOCOS;FBXO34;EPB42;BTG2;AQP3;PPOX;TMEM9B;SLC25A38;KDM7A;TSPAN5;MKRN1;H1-0;TMCC2;NARF;PIGQ;FBXO7;SLC10A3;TNS1;RNF19A;CA2;UBAC1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_APICAL_JUNCTION",0.0887372013651877,0.138651877133106,0.195789002148949,0.308209923646992,1.22922753996265,152,42,"B4GALT1;NRAP;FSCN1;BMP1;ACTN1;SHROOM2;MMP9;MMP2;COL16A1;MDK;CDH11;MSN;SHC1;MAPK14;TAOK2;CAP1;ICAM1;INSIG1;ITGB1;TGFBI;PCDH1;ADAM9;PECAM1;PTK2;ADRA1B;THBS3;MYH9;VWF;VAV2;VCAN;PFN1;CERCAM;STX4;CTNND1;CDK8;GNAI2;MAPK13;VCL;DSC3;PTPRC;CNN2;PARVA"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_PEROXISOME",0.0871559633027523,0.138651877133106,0.231126709673834,-0.331317643813354,-1.26269474825236,80,27,"RETSAT;ALDH1A1;SEMA3C;PEX11A;CAT;ABCD2;RXRG;ACAA1;GSTK1;ECH1;ISOC1;HSD3B7;SLC25A4;CNBP;DHRS3;EPHX2;SOD1;CRAT;ELOVL5;ACOT8;FIS1;CTBP1;TSPO;SIAH1;HSD17B4;MLYCD;CADM1"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_UV_RESPONSE_UP",0.109612141652614,0.16607900250396,0.173747838999571,0.313006738036987,1.23043355793664,127,36,"IL6;CDK2;YKT6;RPN1;ATF3;TARS1;MMP14;FEN1;PTPRD;HMOX1;SULT1A3;STIP1;TAP1;CASP3;ICAM1;AGO2;ATP6V1C1;DNAJA1;RET;DDX21;NUP58;BTG3;BAK1;HTR7;FGF18;ASNS;RRAD;HNRNPU;DNAJB1;CDC5L;BCL2L11;LYN;RFC4;PRKACA;UROD;NOP16"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_COMPLEMENT",0.16382252559727,0.234032179424671,0.140406238523342,0.289577078059183,1.15491453059103,152,40,"MMP13;IL6;CASP7;CEBPB;DPP4;HSPA5;S100A12;MMP14;DUSP5;COL4A2;MMP15;XPNPEP1;RABIF;CTSC;PREP;CASP10;GPD2;CASP3;JAK2;ADAM9;LCK;SERPINE1;PFN1;BRPF3;PRDM4;STX4;TIMP1;USP15;CALM3;LYN;GNAI2;GP9;NOTCH4;MMP8;PIM1;ZEB1;FYN;DOCK10;CPM;CD55"
"untrimmed","ACLT_untreated_t7_vs_Control","HALLMARK_KRAS_SIGNALING_UP",0.162679425837321,0.234032179424671,0.169570644405628,-0.264957526454221,-1.12977204281701,155,35,"BTC;SEMA3B;APOD;KLF4;TSPAN7;AKT2;ACE;CIDEA;SPARCL1;PCSK1N;GNG11;EPHB2;HDAC9;ERO1A;ZNF277;PTPRR;RBP4;MAP3K1;AKAP12;TSPAN13;ETV5;CCSER2;ITGBL1;GPRC5B;GYPC;PTBP2;SCG3;ATG10;ETV1;CBR4;SNAP91;GADD45G;JUP;EVI5;HBEGF"
